checkTime,arrivalTime,price
2014-5-28 4:1,2014-07-10,2299
2014-6-4 10:1,2014-07-13,3708
2014-5-28 4:1,2014-07-12,2299
2014-5-24 4:1,2014-07-11,2299
2014-6-4 16:1,2014-07-13,3708
2014-5-28 10:1,2014-07-10,2299
2014-6-4 22:1,2014-07-13,3708
2014-5-28 10:1,2014-07-12,2299
2014-5-24 10:1,2014-07-09,2299
2014-6-5 4:1,2014-07-13,3708
2014-5-28 16:1,2014-07-10,2299
2014-6-5 10:1,2014-07-13,3708
2014-5-28 16:1,2014-07-12,2299
2014-5-24 10:1,2014-07-11,2299
2014-6-5 16:1,2014-07-13,3708
2014-5-28 22:1,2014-07-10,2299
2014-6-5 22:1,2014-07-13,3708
2014-5-28 22:1,2014-07-12,2299
2014-5-24 16:1,2014-07-09,2299
2014-6-6 4:1,2014-07-13,3708
2014-5-29 4:1,2014-07-10,2299
2014-6-6 10:1,2014-07-13,3708
2014-5-29 4:1,2014-07-12,2299
2014-5-24 16:1,2014-07-11,2299
2014-6-6 16:1,2014-07-13,3708
2014-5-29 10:1,2014-07-10,2299
2014-6-6 22:1,2014-07-13,3708
2014-5-29 10:1,2014-07-12,2299
2014-5-24 22:1,2014-07-09,2299
2014-6-7 4:1,2014-07-13,3708
2014-5-29 16:1,2014-07-10,2299
2014-6-7 10:1,2014-07-13,3708
2014-5-29 16:1,2014-07-12,2299
2014-5-24 22:1,2014-07-11,2299
2014-6-7 16:1,2014-07-13,3708
2014-5-29 22:1,2014-07-10,2299
2014-6-7 22:1,2014-07-13,3708
2014-5-29 22:1,2014-07-12,2299
2014-5-25 4:1,2014-07-09,2299
2014-6-8 4:1,2014-07-13,3708
2014-5-30 4:1,2014-07-10,2299
2014-6-8 10:1,2014-07-13,3708
2014-5-30 4:1,2014-07-12,2299
2014-5-25 4:1,2014-07-11,2299
2014-6-8 16:1,2014-07-13,3708
2014-5-30 10:1,2014-07-10,2299
2014-6-8 22:1,2014-07-13,3706
2014-5-30 10:1,2014-07-12,2299
2014-5-25 10:1,2014-07-09,2299
2014-6-9 4:1,2014-07-13,3706
2014-5-30 16:1,2014-07-10,2299
2014-6-9 10:1,2014-07-13,3706
2014-5-30 16:1,2014-07-12,2299
2014-5-25 10:1,2014-07-11,2299
2014-6-9 16:1,2014-07-13,3706
2014-5-30 22:1,2014-07-10,2299
2014-6-9 22:1,2014-07-13,3706
2014-5-30 22:1,2014-07-12,2299
2014-5-25 16:1,2014-07-09,2299
2014-6-10 4:1,2014-07-13,3706
2014-5-31 4:1,2014-07-10,2299
2014-6-10 10:1,2014-07-13,3706
2014-5-31 4:1,2014-07-12,2299
2014-5-25 16:1,2014-07-11,2299
2014-6-10 16:1,2014-07-13,3706
2014-5-31 10:1,2014-07-10,2299
2014-6-10 22:1,2014-07-13,4259
2014-5-31 10:1,2014-07-12,2299
2014-5-25 22:1,2014-07-09,2299
2014-6-11 4:1,2014-07-13,4259
2014-5-31 16:1,2014-07-10,2299
2014-6-11 10:1,2014-07-13,4259
2014-5-31 16:1,2014-07-12,2299
2014-5-25 22:1,2014-07-11,2299
2014-6-11 16:1,2014-07-13,4259
2014-5-31 22:1,2014-07-10,2299
2014-6-11 22:1,2014-07-13,4259
2014-5-31 22:1,2014-07-12,2299
2014-5-26 4:1,2014-07-09,2299
2014-6-12 4:1,2014-07-13,3706
2014-6-1 4:1,2014-07-10,2299
2014-6-12 10:1,2014-07-13,4259
2014-6-1 4:1,2014-07-12,2299
2014-5-26 4:1,2014-07-11,2299
2014-6-12 16:1,2014-07-13,4259
2014-6-1 10:1,2014-07-10,2299
2014-6-12 22:1,2014-07-13,4259
2014-6-1 10:1,2014-07-12,2299
2014-5-26 10:1,2014-07-09,2299
2014-6-13 4:1,2014-07-13,3706
2014-6-1 16:1,2014-07-10,2299
2014-6-13 10:1,2014-07-13,3706
2014-6-1 16:1,2014-07-12,2299
2014-5-26 10:1,2014-07-11,2299
2014-6-13 16:1,2014-07-13,3706
2014-6-1 22:1,2014-07-10,2299
2014-6-13 22:1,2014-07-13,3706
2014-6-1 22:1,2014-07-12,2299
2014-5-26 16:1,2014-07-09,2299
2014-6-14 4:1,2014-07-13,3706
2014-6-2 4:1,2014-07-10,2302
2014-6-14 10:1,2014-07-13,3706
2014-6-2 4:1,2014-07-12,2302
2014-5-26 16:1,2014-07-11,2299
2014-6-14 16:1,2014-07-13,3706
2014-6-2 10:1,2014-07-10,2302
2014-6-14 22:1,2014-07-13,4259
2014-6-2 10:1,2014-07-12,2302
2014-5-26 22:1,2014-07-09,2299
2014-6-15 4:1,2014-07-13,3706
2014-6-2 16:1,2014-07-10,2302
2014-6-15 10:1,2014-07-13,3706
2014-6-2 16:1,2014-07-12,2302
2014-5-26 22:1,2014-07-11,2299
2014-6-15 16:1,2014-07-13,3706
2014-6-2 22:1,2014-07-10,2302
2014-6-15 22:1,2014-07-13,3706
2014-6-2 22:1,2014-07-12,2302
2014-5-27 4:1,2014-07-09,2299
2014-6-16 4:1,2014-07-13,3706
2014-6-3 4:1,2014-07-10,2302
2014-6-16 10:1,2014-07-13,3706
2014-6-3 4:1,2014-07-12,2302
2014-5-27 4:1,2014-07-11,2299
2014-6-16 16:1,2014-07-13,4257
2014-6-3 10:1,2014-07-10,2302
2014-6-16 22:1,2014-07-13,4257
2014-6-3 10:1,2014-07-12,2302
2014-5-27 10:1,2014-07-09,2299
2014-6-17 4:1,2014-07-13,4257
2014-6-3 16:1,2014-07-10,2302
2014-6-17 10:1,2014-07-13,4257
2014-6-3 16:1,2014-07-12,2302
2014-5-27 10:1,2014-07-11,2299
2014-6-17 16:1,2014-07-13,4257
