checkTime,arrivalTime,price
2014-5-27 22:12,2014-07-09,1901
2014-5-27 22:12,2014-07-10,1901
2014-6-4 4:10,2014-07-14,4331
2014-5-27 22:12,2014-07-12,2091
2014-5-27 22:12,2014-07-13,2553
2014-5-24 4:10,2014-07-11,1901
2014-6-4 10:9,2014-07-14,4331
2014-5-28 4:10,2014-07-09,1901
2014-5-28 4:10,2014-07-10,1901
2014-6-4 16:9,2014-07-14,4331
2014-5-28 4:10,2014-07-12,2091
2014-5-28 4:10,2014-07-13,2553
2014-5-24 10:9,2014-07-08,1901
2014-6-4 22:12,2014-07-14,4331
2014-5-28 10:9,2014-07-09,1901
2014-5-28 10:9,2014-07-10,1901
2014-6-5 4:10,2014-07-14,4331
2014-5-28 10:9,2014-07-12,2091
2014-5-28 10:9,2014-07-13,3182
2014-5-24 10:9,2014-07-11,1901
2014-6-5 10:9,2014-07-14,4331
2014-5-28 16:9,2014-07-09,1901
2014-5-28 16:9,2014-07-10,1901
2014-6-5 16:9,2014-07-14,4331
2014-5-28 16:9,2014-07-12,2091
2014-5-28 16:9,2014-07-13,3182
2014-5-24 16:9,2014-07-08,1901
2014-6-5 22:12,2014-07-14,4331
2014-5-28 22:12,2014-07-09,1901
2014-5-28 22:12,2014-07-10,1901
2014-6-6 4:10,2014-07-14,4331
2014-5-28 22:12,2014-07-12,2091
2014-5-28 22:12,2014-07-13,3182
2014-5-24 16:9,2014-07-11,1901
2014-6-6 10:9,2014-07-14,4331
2014-5-29 4:10,2014-07-09,1901
2014-5-29 4:10,2014-07-10,1901
2014-6-6 16:9,2014-07-14,4331
2014-5-29 4:10,2014-07-12,2091
2014-5-29 4:10,2014-07-13,3182
2014-5-24 22:12,2014-07-08,1901
2014-6-6 22:12,2014-07-14,4331
2014-5-29 10:9,2014-07-09,1901
2014-5-29 10:9,2014-07-10,1901
2014-6-7 4:10,2014-07-14,4331
2014-5-29 10:9,2014-07-12,2091
2014-5-29 10:9,2014-07-13,3182
2014-5-24 22:12,2014-07-11,1901
2014-6-7 10:9,2014-07-14,4331
2014-5-29 16:9,2014-07-09,1901
2014-5-29 16:9,2014-07-10,1901
2014-6-7 16:9,2014-07-14,4331
2014-5-29 16:9,2014-07-12,2091
2014-5-29 16:9,2014-07-13,3182
2014-5-25 4:10,2014-07-08,1901
2014-6-7 22:12,2014-07-14,4331
2014-5-29 22:12,2014-07-09,1901
2014-5-29 22:12,2014-07-10,1901
2014-6-8 4:10,2014-07-14,4331
2014-5-29 22:12,2014-07-12,2091
2014-5-29 22:12,2014-07-13,3182
2014-5-25 4:10,2014-07-11,1901
2014-6-8 10:9,2014-07-14,4331
2014-5-30 4:10,2014-07-09,1901
2014-5-30 4:10,2014-07-10,1901
2014-6-8 16:9,2014-07-14,4331
2014-5-30 4:10,2014-07-12,2091
2014-5-30 4:10,2014-07-13,3182
2014-5-25 10:9,2014-07-08,1901
2014-6-8 22:12,2014-07-14,4331
2014-5-30 10:9,2014-07-09,1901
2014-5-30 10:9,2014-07-10,1901
2014-6-9 4:10,2014-07-14,4331
2014-5-30 10:9,2014-07-12,2091
2014-5-30 10:9,2014-07-13,3182
2014-5-25 10:9,2014-07-11,1901
2014-6-9 10:9,2014-07-14,4331
2014-5-30 16:9,2014-07-09,1901
2014-5-30 16:9,2014-07-10,1901
2014-6-9 16:9,2014-07-14,4329
2014-5-30 16:9,2014-07-12,2091
2014-5-30 16:9,2014-07-13,3182
2014-5-25 16:9,2014-07-08,1901
2014-6-9 22:12,2014-07-14,4329
2014-5-30 22:12,2014-07-09,1901
2014-5-30 22:12,2014-07-10,1901
2014-6-10 4:10,2014-07-14,4329
2014-5-30 22:12,2014-07-12,2091
2014-5-30 22:12,2014-07-13,3182
2014-5-25 16:9,2014-07-11,1901
2014-6-10 10:9,2014-07-14,4329
2014-5-31 4:10,2014-07-09,1901
2014-5-31 4:10,2014-07-10,1901
2014-6-10 16:9,2014-07-14,4329
2014-5-31 4:10,2014-07-12,2091
2014-5-31 4:10,2014-07-13,3182
2014-5-25 22:12,2014-07-08,1901
2014-6-10 22:12,2014-07-14,4329
2014-5-31 10:9,2014-07-09,1901
2014-5-31 10:9,2014-07-10,1901
2014-6-11 4:10,2014-07-14,4329
2014-5-31 10:9,2014-07-12,2091
2014-5-31 10:9,2014-07-13,3182
2014-5-25 22:12,2014-07-11,1901
2014-6-11 10:9,2014-07-14,4329
2014-5-31 16:9,2014-07-09,1901
2014-5-31 16:9,2014-07-10,1901
2014-6-11 16:9,2014-07-14,4329
2014-5-31 16:9,2014-07-12,2091
2014-5-31 16:9,2014-07-13,3182
2014-5-26 4:10,2014-07-08,1901
2014-6-11 22:12,2014-07-14,4329
2014-5-31 22:12,2014-07-09,1901
2014-5-31 22:12,2014-07-10,1901
2014-6-12 4:10,2014-07-14,4329
2014-5-31 22:12,2014-07-12,2091
2014-5-31 22:12,2014-07-13,3182
2014-5-26 4:10,2014-07-11,1901
2014-6-12 10:9,2014-07-14,4329
2014-6-1 4:10,2014-07-09,1901
2014-6-1 4:10,2014-07-10,1901
2014-6-12 16:9,2014-07-14,4329
2014-6-1 4:10,2014-07-12,2091
2014-6-1 4:10,2014-07-13,3182
2014-5-26 10:9,2014-07-08,1901
2014-6-12 22:12,2014-07-14,4329
2014-6-1 10:9,2014-07-09,1901
2014-6-1 10:9,2014-07-10,1901
2014-6-13 4:10,2014-07-14,4329
2014-6-1 10:9,2014-07-12,2091
2014-6-1 10:9,2014-07-13,3182
2014-5-26 10:9,2014-07-11,1901
2014-6-13 10:9,2014-07-14,4329
2014-6-1 16:9,2014-07-09,1901
2014-6-1 16:9,2014-07-10,1901
2014-6-13 16:9,2014-07-14,4329
2014-6-1 16:9,2014-07-12,2091
2014-6-1 16:9,2014-07-13,3182
2014-5-26 16:9,2014-07-08,1901
2014-6-13 22:12,2014-07-14,4329
2014-6-1 22:12,2014-07-09,1901
2014-6-1 22:12,2014-07-10,1901
2014-6-14 4:10,2014-07-14,4329
2014-6-1 22:12,2014-07-12,2091
2014-6-1 22:12,2014-07-13,3182
2014-5-26 16:9,2014-07-11,1901
2014-6-14 10:9,2014-07-14,4329
2014-6-2 4:10,2014-07-09,1901
2014-6-2 4:10,2014-07-10,1901
2014-6-14 16:9,2014-07-14,4329
2014-6-2 4:10,2014-07-12,2091
2014-6-2 4:10,2014-07-13,3182
2014-5-26 22:12,2014-07-08,1901
2014-6-14 22:12,2014-07-14,4329
2014-6-2 10:9,2014-07-09,1903
2014-6-2 10:9,2014-07-10,1903
2014-6-15 4:10,2014-07-14,4329
2014-6-2 10:9,2014-07-12,2091
2014-6-2 10:9,2014-07-13,3182
2014-5-26 22:12,2014-07-11,1901
2014-6-15 10:9,2014-07-14,4329
2014-6-2 16:9,2014-07-09,1903
2014-6-2 16:9,2014-07-10,1903
2014-6-15 16:9,2014-07-14,4329
2014-6-2 16:9,2014-07-12,2093
2014-6-2 16:9,2014-07-13,3184
2014-5-27 4:10,2014-07-08,1901
2014-6-15 22:12,2014-07-14,4329
2014-6-2 22:12,2014-07-09,1903
2014-6-2 22:12,2014-07-10,1903
2014-6-16 4:10,2014-07-14,4329
2014-6-2 22:12,2014-07-12,2093
2014-6-2 22:12,2014-07-13,3184
2014-5-27 4:10,2014-07-11,1901
2014-6-16 10:9,2014-07-14,4329
2014-6-3 4:10,2014-07-09,1903
2014-6-3 4:10,2014-07-10,1903
2014-6-16 16:9,2014-07-14,4328
2014-6-3 4:10,2014-07-12,2093
2014-6-3 4:10,2014-07-13,3184
2014-5-27 10:9,2014-07-08,1901
2014-6-16 22:12,2014-07-14,4328
2014-6-3 10:9,2014-07-09,1903
2014-6-3 10:9,2014-07-10,1903
2014-6-17 4:10,2014-07-14,4328
2014-6-3 10:9,2014-07-12,2093
2014-6-3 10:9,2014-07-13,3184
2014-5-27 10:9,2014-07-11,1901
2014-6-17 10:9,2014-07-14,4328
2014-6-3 16:9,2014-07-09,1903
2014-6-3 16:9,2014-07-10,1903
2014-6-17 16:9,2014-07-14,4328
2014-6-3 16:9,2014-07-12,2093
2014-6-3 16:9,2014-07-13,3184
2014-5-27 16:9,2014-07-08,1901
2014-6-17 22:12,2014-07-14,4328
2014-6-3 22:12,2014-07-09,1903
2014-6-3 22:12,2014-07-10,1903
2014-6-18 4:10,2014-07-14,4328
2014-6-3 22:12,2014-07-12,2093
2014-6-3 22:12,2014-07-13,3184
2014-5-27 16:9,2014-07-11,1901
2014-6-18 10:9,2014-07-14,4328
2014-6-4 4:10,2014-07-09,1903
2014-6-4 4:10,2014-07-10,1903
2014-6-18 16:9,2014-07-14,4328
2014-6-4 4:10,2014-07-12,2093
2014-6-4 4:10,2014-07-13,3184
2014-5-27 22:12,2014-07-08,1901
2014-6-18 22:12,2014-07-14,4328
2014-6-4 10:9,2014-07-09,1903
2014-6-4 10:9,2014-07-10,1903
2014-6-19 4:10,2014-07-14,4328
2014-6-4 10:9,2014-07-12,2093
2014-6-4 10:9,2014-07-13,3184
2014-5-27 22:12,2014-07-11,1901
2014-6-19 10:9,2014-07-14,4328
2014-6-4 16:9,2014-07-09,1903
2014-6-4 16:9,2014-07-10,1903
2014-6-19 16:9,2014-07-14,4328
2014-6-4 16:9,2014-07-12,2555
2014-6-4 16:9,2014-07-13,3184
2014-5-28 4:10,2014-07-08,1901
2014-6-19 22:12,2014-07-14,4328
2014-6-4 22:12,2014-07-09,1903
2014-6-4 22:12,2014-07-10,1903
2014-6-20 4:10,2014-07-14,4328
2014-6-4 22:12,2014-07-12,2555
2014-6-4 22:12,2014-07-13,3184
2014-5-28 4:10,2014-07-11,1901
2014-6-20 10:9,2014-07-14,4328
2014-6-5 4:10,2014-07-09,1903
2014-6-5 4:10,2014-07-10,1903
2014-6-20 16:9,2014-07-14,4328
2014-6-5 4:10,2014-07-12,2555
2014-6-5 4:10,2014-07-13,3184
2014-5-28 10:9,2014-07-08,1901
2014-6-20 22:12,2014-07-14,4328
2014-6-5 10:9,2014-07-09,1903
2014-6-5 10:9,2014-07-10,1903
2014-6-21 4:10,2014-07-14,4328
2014-6-5 10:9,2014-07-12,2555
2014-6-5 10:9,2014-07-13,3184
2014-5-28 10:9,2014-07-11,1901
2014-6-21 10:9,2014-07-14,4328
2014-6-5 16:9,2014-07-09,1903
2014-6-5 16:9,2014-07-10,1903
2014-6-21 16:9,2014-07-14,4328
2014-6-5 16:9,2014-07-12,2555
2014-6-5 16:9,2014-07-13,3184
2014-5-28 16:9,2014-07-08,1901
2014-6-21 22:12,2014-07-14,4328
2014-6-5 22:12,2014-07-09,1903
2014-6-5 22:12,2014-07-10,1903
2014-6-22 4:10,2014-07-14,4328
2014-6-5 22:12,2014-07-12,2555
2014-6-5 22:12,2014-07-13,3184
2014-5-28 16:9,2014-07-11,1901
2014-6-22 10:9,2014-07-14,4328
2014-6-6 4:10,2014-07-09,1903
