checkTime,arrivalTime,price
2014-5-26 4:1,2014-07-12,2506
2014-5-26 4:1,2014-07-13,2506
2014-5-23 10:2,2014-07-08,2069
2014-5-31 22:1,2014-07-14,3685
2014-5-26 10:2,2014-07-09,2069
2014-5-26 10:2,2014-07-10,2241
2014-6-1 4:1,2014-07-14,3685
2014-5-26 10:2,2014-07-12,2506
2014-5-26 10:2,2014-07-13,2506
2014-5-23 10:2,2014-07-11,2506
2014-6-1 10:2,2014-07-14,3685
2014-5-26 16:1,2014-07-09,2069
2014-5-26 16:1,2014-07-10,2241
2014-6-1 16:1,2014-07-14,3685
2014-5-26 16:1,2014-07-12,2506
2014-5-26 16:1,2014-07-13,2506
2014-5-23 16:1,2014-07-08,2069
2014-6-1 22:1,2014-07-14,3685
2014-5-26 22:1,2014-07-09,2069
2014-5-26 22:1,2014-07-10,2241
2014-6-2 4:1,2014-07-14,3688
2014-5-26 22:1,2014-07-12,2506
2014-5-26 22:1,2014-07-13,2506
2014-5-23 16:1,2014-07-11,2506
2014-6-2 10:2,2014-07-14,3688
2014-5-27 4:1,2014-07-09,2069
2014-5-27 4:1,2014-07-10,2241
2014-6-2 16:1,2014-07-14,3688
2014-5-27 4:1,2014-07-12,2506
2014-5-27 4:1,2014-07-13,2506
2014-5-23 22:1,2014-07-08,2069
2014-6-2 22:1,2014-07-14,3688
2014-5-27 10:2,2014-07-09,2069
2014-5-27 10:2,2014-07-10,2241
2014-6-3 4:1,2014-07-14,3688
2014-5-27 10:2,2014-07-12,2506
2014-5-27 10:2,2014-07-13,2506
2014-5-23 22:1,2014-07-11,2506
2014-6-3 10:2,2014-07-14,3688
2014-5-27 16:1,2014-07-09,2069
2014-5-27 16:1,2014-07-10,2241
2014-6-3 16:1,2014-07-14,3688
2014-5-27 16:1,2014-07-12,2506
2014-5-27 16:1,2014-07-13,2506
2014-5-24 4:1,2014-07-08,2069
2014-6-3 22:1,2014-07-14,3688
2014-5-27 22:1,2014-07-09,2069
2014-5-27 22:1,2014-07-10,2506
2014-6-4 4:1,2014-07-14,3688
