checkTime,arrivalTime,price
2014-5-28 16:5,2014-07-10,3220
2014-6-4 22:5,2014-07-13,6051
2014-5-28 16:5,2014-07-12,3774
2014-5-24 22:5,2014-07-11,3102
2014-6-5 4:6,2014-07-13,6051
2014-5-28 22:5,2014-07-10,3220
2014-6-5 10:5,2014-07-13,6051
2014-5-28 22:5,2014-07-12,4312
2014-5-25 4:6,2014-07-09,3551
2014-6-5 16:5,2014-07-13,6051
2014-5-29 4:6,2014-07-10,3220
2014-6-5 22:5,2014-07-13,6051
2014-5-29 4:6,2014-07-12,4312
2014-5-25 4:6,2014-07-11,3102
2014-6-6 4:6,2014-07-13,6051
2014-5-29 10:5,2014-07-10,2804
2014-6-6 10:5,2014-07-13,6051
2014-5-29 10:5,2014-07-12,4312
2014-5-25 10:5,2014-07-09,3551
2014-6-6 16:5,2014-07-13,6051
2014-5-29 16:5,2014-07-10,2804
2014-6-6 22:5,2014-07-13,6051
2014-5-29 16:5,2014-07-12,4464
2014-5-25 10:5,2014-07-11,3102
2014-6-7 4:6,2014-07-13,6051
2014-5-29 22:5,2014-07-10,2804
2014-6-7 10:5,2014-07-13,6051
2014-5-29 22:5,2014-07-12,4464
2014-5-25 16:5,2014-07-09,3551
2014-6-7 16:5,2014-07-13,6051
2014-5-30 4:6,2014-07-10,2804
2014-6-8 4:6,2014-07-13,6051
2014-5-30 4:6,2014-07-12,4464
2014-5-25 16:5,2014-07-11,3102
2014-6-8 10:5,2014-07-13,6051
2014-5-30 10:5,2014-07-10,2804
2014-6-8 16:5,2014-07-13,6051
2014-5-30 10:5,2014-07-12,4464
2014-5-25 22:5,2014-07-09,3551
2014-6-8 22:5,2014-07-13,6048
2014-5-30 16:5,2014-07-10,2804
2014-6-9 4:6,2014-07-13,6048
2014-5-30 16:5,2014-07-12,4464
2014-5-25 22:5,2014-07-11,3102
2014-6-9 10:5,2014-07-13,6048
2014-5-30 22:5,2014-07-10,2804
2014-6-9 16:5,2014-07-13,6048
2014-5-30 22:5,2014-07-12,4464
2014-5-26 4:6,2014-07-09,3552
2014-6-9 22:5,2014-07-13,6048
2014-5-31 4:6,2014-07-10,2804
2014-6-10 4:6,2014-07-13,6048
2014-5-31 4:6,2014-07-12,4464
2014-5-26 4:6,2014-07-11,3103
2014-6-10 10:5,2014-07-13,6048
2014-5-31 10:5,2014-07-10,2804
2014-6-10 16:5,2014-07-13,6048
2014-5-31 10:5,2014-07-12,4464
2014-5-26 10:5,2014-07-09,3552
2014-6-10 22:5,2014-07-13,6048
2014-5-31 16:5,2014-07-10,2804
2014-6-11 4:6,2014-07-13,6048
2014-5-31 16:5,2014-07-12,4464
2014-5-26 10:5,2014-07-11,3103
2014-6-11 10:5,2014-07-13,6048
2014-5-31 22:5,2014-07-10,2804
2014-6-11 16:5,2014-07-13,6048
2014-5-31 22:5,2014-07-12,4464
2014-5-26 16:5,2014-07-09,3552
2014-6-12 4:6,2014-07-13,6048
2014-6-1 4:6,2014-07-10,2804
2014-6-12 10:5,2014-07-13,6048
2014-6-1 4:6,2014-07-12,4312
2014-5-26 16:5,2014-07-11,3103
2014-6-12 16:5,2014-07-13,6048
2014-6-1 10:5,2014-07-10,2804
2014-6-12 22:5,2014-07-13,6048
2014-6-1 10:5,2014-07-12,4312
2014-5-26 22:5,2014-07-09,3552
2014-6-13 4:6,2014-07-13,6048
2014-6-1 16:5,2014-07-10,2804
2014-6-13 10:5,2014-07-13,6048
2014-6-1 16:5,2014-07-12,4312
2014-5-26 22:5,2014-07-11,3103
2014-6-13 16:5,2014-07-13,6048
2014-6-1 22:5,2014-07-10,2804
2014-6-13 22:5,2014-07-13,6048
2014-6-1 22:5,2014-07-12,3774
2014-5-27 4:6,2014-07-09,3552
2014-6-14 4:6,2014-07-13,6048
2014-6-2 4:6,2014-07-10,2809
2014-6-14 10:5,2014-07-13,6048
2014-6-2 4:6,2014-07-12,3779
2014-5-27 4:6,2014-07-11,3103
2014-6-14 16:5,2014-07-13,6048
2014-6-2 10:5,2014-07-10,2809
2014-6-14 22:5,2014-07-13,6048
2014-6-2 10:5,2014-07-12,3779
2014-5-27 10:5,2014-07-09,3552
2014-6-15 4:6,2014-07-13,6048
2014-6-2 16:5,2014-07-10,2809
2014-6-15 10:5,2014-07-13,6048
2014-6-2 16:5,2014-07-12,3779
2014-5-27 10:5,2014-07-11,3552
2014-6-15 16:5,2014-07-13,6048
2014-6-2 22:5,2014-07-10,2809
2014-6-15 22:5,2014-07-13,6047
2014-6-2 22:5,2014-07-12,3779
2014-5-27 16:5,2014-07-09,3552
2014-6-16 4:6,2014-07-13,6047
2014-6-3 4:6,2014-07-10,2809
2014-6-16 10:5,2014-07-13,6047
2014-6-3 4:6,2014-07-12,3779
2014-5-27 16:5,2014-07-11,3552
2014-6-16 16:5,2014-07-13,6047
2014-6-3 10:5,2014-07-10,2809
2014-6-16 22:5,2014-07-13,6032
2014-6-3 10:5,2014-07-12,4469
2014-5-27 22:5,2014-07-09,3552
2014-6-17 4:6,2014-07-13,6032
2014-6-3 16:5,2014-07-10,2809
2014-6-17 10:5,2014-07-13,6047
2014-6-3 16:5,2014-07-12,4469
2014-5-27 22:5,2014-07-11,3552
2014-6-17 16:5,2014-07-13,6047
2014-6-3 22:5,2014-07-10,3225
2014-6-17 22:5,2014-07-13,6047
2014-6-3 22:5,2014-07-12,4469
2014-5-28 4:6,2014-07-09,3552
2014-6-18 4:6,2014-07-13,6047
2014-6-4 4:6,2014-07-10,3225
2014-6-18 10:5,2014-07-13,6047
2014-6-4 4:6,2014-07-12,4469
2014-5-28 4:6,2014-07-11,3552
2014-6-18 16:5,2014-07-13,6047
2014-6-4 10:5,2014-07-10,3225
2014-6-18 22:5,2014-07-13,6047
2014-6-4 10:5,2014-07-12,3779
2014-5-28 10:5,2014-07-09,3552
2014-6-19 4:6,2014-07-13,6047
2014-6-4 16:5,2014-07-10,3225
2014-6-19 10:5,2014-07-13,6047
2014-6-4 16:5,2014-07-12,3779
2014-5-28 10:5,2014-07-11,3552
2014-6-19 16:5,2014-07-13,6047
2014-6-4 22:5,2014-07-10,2809
2014-6-19 22:5,2014-07-13,6047
2014-6-4 22:5,2014-07-12,4469
2014-5-28 16:5,2014-07-09,3552
2014-6-20 4:6,2014-07-13,6047
2014-6-5 4:6,2014-07-10,2809
2014-6-20 10:5,2014-07-13,6047
2014-6-5 4:6,2014-07-12,4469
2014-5-28 16:5,2014-07-11,3552
2014-6-20 16:5,2014-07-13,6047
2014-6-5 10:5,2014-07-10,3225
2014-6-20 22:5,2014-07-13,6047
2014-6-5 10:5,2014-07-12,4469
2014-5-28 22:5,2014-07-09,3552
2014-6-21 4:6,2014-07-13,6047
2014-6-5 16:5,2014-07-10,3225
2014-6-21 10:5,2014-07-13,6047
2014-6-5 16:5,2014-07-12,4469
2014-5-28 22:5,2014-07-11,3552
2014-6-21 16:5,2014-07-13,6047
2014-6-5 22:5,2014-07-10,3225
2014-6-21 22:5,2014-07-13,6047
2014-6-5 22:5,2014-07-12,4469
2014-5-29 4:6,2014-07-09,3552
2014-6-22 4:6,2014-07-13,6047
2014-6-6 4:6,2014-07-10,3225
2014-6-22 10:5,2014-07-13,6047
2014-6-6 4:6,2014-07-12,4469
2014-5-29 4:6,2014-07-11,3552
2014-6-22 16:5,2014-07-13,6047
2014-6-6 10:5,2014-07-10,3225
2014-6-22 22:5,2014-07-13,6048
2014-6-6 10:5,2014-07-12,4469
2014-5-29 10:5,2014-07-09,3552
2014-6-23 4:6,2014-07-13,6048
2014-6-6 16:5,2014-07-10,3225
2014-6-23 10:5,2014-07-13,6048
2014-6-6 16:5,2014-07-12,4469
2014-5-29 10:5,2014-07-11,3552
2014-6-23 16:5,2014-07-13,6048
2014-6-6 22:5,2014-07-10,3225
2014-6-23 22:5,2014-07-13,6048
2014-6-6 22:5,2014-07-12,4469
2014-5-29 16:5,2014-07-09,3552
2014-6-24 4:6,2014-07-13,6048
2014-6-7 4:6,2014-07-10,3225
2014-6-24 10:5,2014-07-13,6048
2014-6-7 4:6,2014-07-12,4469
2014-5-29 16:5,2014-07-11,3552
2014-6-24 16:5,2014-07-13,6048
2014-6-7 10:5,2014-07-10,3225
2014-6-24 22:5,2014-07-13,6048
2014-6-7 10:5,2014-07-12,4469
2014-5-29 22:5,2014-07-09,3552
2014-6-25 4:6,2014-07-13,6048
2014-6-7 16:5,2014-07-10,3225
2014-6-25 10:5,2014-07-13,6591
2014-6-7 16:5,2014-07-12,4469
2014-5-29 22:5,2014-07-11,3552
2014-6-25 16:5,2014-07-13,6606
2014-6-8 4:6,2014-07-10,3225
2014-6-25 22:5,2014-07-13,6033
2014-6-8 4:6,2014-07-12,4351
2014-5-30 4:6,2014-07-09,3552
2014-6-26 4:6,2014-07-13,6033
2014-6-8 10:5,2014-07-10,3225
2014-6-26 10:5,2014-07-13,6048
2014-6-8 10:5,2014-07-12,4469
2014-5-30 4:6,2014-07-11,3552
2014-6-26 16:5,2014-07-13,6048
2014-6-8 16:5,2014-07-10,3225
2014-6-26 22:5,2014-07-13,6048
2014-6-8 16:5,2014-07-12,4351
2014-5-30 10:5,2014-07-09,3552
2014-6-27 4:6,2014-07-13,6048
2014-6-8 22:5,2014-07-10,3222
2014-6-27 10:5,2014-07-13,6048
2014-6-8 22:5,2014-07-12,4348
2014-5-30 10:5,2014-07-11,3552
2014-6-27 16:5,2014-07-13,6048
2014-6-9 4:6,2014-07-10,3567
2014-6-27 22:5,2014-07-13,6048
2014-6-9 4:6,2014-07-12,4348
2014-5-30 16:5,2014-07-09,3552
2014-6-28 4:6,2014-07-13,6048
2014-6-9 10:5,2014-07-10,3567
2014-6-28 10:5,2014-07-13,6048
2014-6-9 10:5,2014-07-12,4348
2014-5-30 16:5,2014-07-11,3552
2014-6-28 16:5,2014-07-13,6048
2014-6-9 16:5,2014-07-10,3567
2014-6-28 22:5,2014-07-13,6033
2014-6-9 16:5,2014-07-12,4348
2014-5-30 22:5,2014-07-09,3552
2014-6-29 4:6,2014-07-13,6033
2014-6-9 22:5,2014-07-10,3567
2014-6-29 10:5,2014-07-13,6048
2014-6-9 22:5,2014-07-12,4466
2014-5-30 22:5,2014-07-11,2998
2014-6-29 16:5,2014-07-13,6048
2014-6-10 4:6,2014-07-10,3567
2014-6-29 22:5,2014-07-13,6033
2014-6-10 4:6,2014-07-12,4466
2014-5-31 4:6,2014-07-09,3552
2014-6-30 4:6,2014-07-13,6033
2014-6-10 10:5,2014-07-10,3567
2014-6-30 10:5,2014-07-13,6048
2014-6-10 10:5,2014-07-12,4466
2014-5-31 4:6,2014-07-11,2998
2014-6-30 16:5,2014-07-13,6048
2014-6-10 16:5,2014-07-10,3567
2014-6-30 22:5,2014-07-13,6031
2014-6-10 16:5,2014-07-12,4466
2014-5-31 10:5,2014-07-09,3552
2014-7-1 4:6,2014-07-13,6031
2014-6-10 22:5,2014-07-10,3567
2014-7-1 10:5,2014-07-13,6046
2014-6-10 22:5,2014-07-12,4466
2014-5-31 10:5,2014-07-11,2998
2014-7-1 16:5,2014-07-13,6046
2014-6-11 4:6,2014-07-10,3567
2014-7-1 22:5,2014-07-13,6046
2014-6-11 4:6,2014-07-12,4466
2014-5-31 16:5,2014-07-09,3552
2014-7-2 4:6,2014-07-13,6046
2014-6-11 10:5,2014-07-10,3567
2014-7-2 10:5,2014-07-13,6046
2014-6-11 10:5,2014-07-12,4466
2014-5-31 16:5,2014-07-11,2998
2014-7-2 16:5,2014-07-13,6046
2014-6-11 16:5,2014-07-10,3567
2014-7-3 10:5,2014-07-13,6046
2014-6-11 16:5,2014-07-12,4466
2014-5-31 22:5,2014-07-09,3552
2014-7-3 16:5,2014-07-13,6046
2014-6-12 4:6,2014-07-10,3222
2014-7-3 22:5,2014-07-13,6046
2014-6-12 4:6,2014-07-12,4466
2014-5-31 22:5,2014-07-11,2998
2014-7-4 4:6,2014-07-13,6046
2014-6-12 10:5,2014-07-10,3222
2014-7-4 10:5,2014-07-13,6046
2014-6-12 10:5,2014-07-12,4466
2014-6-1 4:6,2014-07-09,3552
2014-7-4 16:5,2014-07-13,6046
2014-6-12 16:5,2014-07-10,3567
2014-7-4 22:5,2014-07-13,6046
2014-6-12 16:5,2014-07-12,4466
2014-6-1 4:6,2014-07-11,2998
2014-7-5 4:6,2014-07-13,6046
2014-6-12 22:5,2014-07-10,3222
2014-7-5 10:5,2014-07-13,6046
2014-6-12 22:5,2014-07-12,4466
2014-6-1 10:5,2014-07-09,3552
2014-7-5 22:5,2014-07-13,6046
2014-6-13 4:6,2014-07-10,3222
2014-7-6 4:6,2014-07-13,6046
2014-6-13 4:6,2014-07-12,4466
2014-6-1 10:5,2014-07-11,2998
2014-7-6 10:5,2014-07-13,6046
2014-6-13 10:5,2014-07-10,3222
2014-7-6 16:5,2014-07-13,6046
2014-6-13 10:5,2014-07-12,4466
2014-6-1 16:5,2014-07-09,3552
2014-7-6 22:5,2014-07-13,6045
2014-6-13 16:5,2014-07-10,3567
2014-7-7 4:6,2014-07-13,6045
2014-6-13 16:5,2014-07-12,4466
2014-6-1 16:5,2014-07-11,2998
2014-7-7 10:5,2014-07-13,6045
2014-6-13 22:5,2014-07-10,3567
2014-7-7 16:5,2014-07-13,6045
2014-6-13 22:5,2014-07-12,4466
2014-6-1 22:5,2014-07-09,3552
2014-7-7 22:5,2014-07-13,6045
2014-6-14 4:6,2014-07-10,3567
2014-7-8 4:6,2014-07-13,6045
2014-6-14 4:6,2014-07-12,4466
2014-6-1 22:5,2014-07-11,2998
2014-7-8 10:5,2014-07-13,6603
2014-6-14 10:5,2014-07-10,3567
2014-7-8 16:5,2014-07-13,6603
2014-6-14 10:5,2014-07-12,4466
2014-6-2 4:6,2014-07-09,3556
2014-7-8 22:5,2014-07-13,6603
2014-6-14 16:5,2014-07-10,3567
2014-7-9 4:6,2014-07-13,6603
2014-6-14 16:5,2014-07-12,4466
2014-6-2 4:6,2014-07-11,3002
2014-7-9 10:5,2014-07-13,6603
2014-6-14 22:5,2014-07-10,3567
2014-7-9 22:5,2014-07-13,6603
2014-6-14 22:5,2014-07-12,3776
2014-6-2 10:5,2014-07-09,3556
2014-7-10 10:5,2014-07-13,7837
2014-6-15 4:6,2014-07-10,3567
2014-7-10 16:5,2014-07-13,7837
2014-6-15 4:6,2014-07-12,3776
2014-6-2 10:5,2014-07-11,3556
2014-7-11 4:6,2014-07-13,7837
2014-6-15 10:5,2014-07-10,3567
2014-7-11 10:5,2014-07-13,7837
2014-6-15 10:5,2014-07-12,3776
2014-6-2 16:5,2014-07-09,3556
2014-6-15 16:5,2014-07-09,3553
2014-6-15 16:5,2014-07-10,3567
2014-6-15 16:5,2014-07-11,3553
2014-6-15 16:5,2014-07-12,3776
2014-6-2 16:5,2014-07-11,3556
2014-6-15 22:5,2014-07-09,3553
2014-6-15 22:5,2014-07-10,3568
2014-6-15 22:5,2014-07-11,3553
2014-6-15 22:5,2014-07-12,3777
2014-6-2 22:5,2014-07-09,3556
2014-6-16 4:6,2014-07-09,3553
2014-6-16 4:6,2014-07-10,3568
2014-6-16 4:6,2014-07-11,3553
2014-6-16 4:6,2014-07-12,3777
2014-6-2 22:5,2014-07-11,3556
2014-6-16 10:5,2014-07-09,3553
2014-6-16 10:5,2014-07-10,3568
2014-6-16 10:5,2014-07-11,3553
2014-6-16 10:5,2014-07-12,3777
2014-6-3 4:6,2014-07-09,3556
2014-6-16 16:5,2014-07-09,3553
2014-6-16 16:5,2014-07-10,3568
2014-6-16 16:5,2014-07-11,3553
2014-6-16 16:5,2014-07-12,6047
2014-6-3 4:6,2014-07-11,3556
2014-6-16 22:5,2014-07-09,3553
2014-6-16 22:5,2014-07-10,3568
2014-6-16 22:5,2014-07-11,3553
2014-6-16 22:5,2014-07-12,6047
2014-6-3 10:5,2014-07-09,3556
2014-6-17 4:6,2014-07-09,3553
2014-6-17 4:6,2014-07-10,3568
2014-6-17 4:6,2014-07-11,3553
2014-6-17 4:6,2014-07-12,6047
2014-6-3 10:5,2014-07-11,3556
2014-6-17 10:5,2014-07-09,3553
2014-6-17 10:5,2014-07-10,3568
2014-6-17 10:5,2014-07-11,3553
2014-6-17 10:5,2014-07-12,6047
2014-6-3 16:5,2014-07-09,3556
2014-6-17 16:5,2014-07-09,3553
2014-6-17 16:5,2014-07-10,3568
2014-6-17 16:5,2014-07-11,3553
2014-6-17 16:5,2014-07-12,3777
2014-6-3 16:5,2014-07-11,3556
2014-6-17 22:5,2014-07-09,3553
2014-6-17 22:5,2014-07-10,3568
2014-6-17 22:5,2014-07-11,3553
2014-6-17 22:5,2014-07-12,6047
2014-6-3 22:5,2014-07-09,3556
2014-6-18 4:6,2014-07-09,3553
2014-6-18 4:6,2014-07-10,3568
2014-6-18 4:6,2014-07-11,3553
2014-6-18 4:6,2014-07-12,6047
2014-6-3 22:5,2014-07-11,3556
2014-6-18 10:5,2014-07-09,3553
2014-6-18 10:5,2014-07-10,3568
2014-6-18 10:5,2014-07-11,3553
2014-6-18 10:5,2014-07-12,5294
2014-6-4 4:6,2014-07-09,3556
2014-6-18 16:5,2014-07-09,3553
2014-6-18 16:5,2014-07-10,3568
2014-6-18 16:5,2014-07-11,3553
2014-6-18 16:5,2014-07-12,5294
2014-6-4 4:6,2014-07-11,3556
2014-6-18 22:5,2014-07-09,3553
2014-6-18 22:5,2014-07-10,3568
2014-6-18 22:5,2014-07-11,3553
2014-6-18 22:5,2014-07-12,5294
2014-6-4 10:5,2014-07-09,3556
2014-6-19 4:6,2014-07-09,3553
2014-6-19 4:6,2014-07-10,3568
2014-6-19 4:6,2014-07-11,3553
2014-6-19 4:6,2014-07-12,5294
2014-6-4 10:5,2014-07-11,3002
2014-6-19 10:5,2014-07-09,3553
2014-6-19 10:5,2014-07-10,3568
2014-6-19 10:5,2014-07-11,3553
2014-6-19 10:5,2014-07-12,5294
2014-6-4 16:5,2014-07-09,3556
2014-6-19 16:5,2014-07-09,3553
2014-6-19 16:5,2014-07-10,3568
2014-6-19 16:5,2014-07-11,3553
2014-6-19 16:5,2014-07-12,5294
2014-6-4 16:5,2014-07-11,3002
2014-6-19 22:5,2014-07-09,3553
2014-6-19 22:5,2014-07-10,3568
2014-6-19 22:5,2014-07-11,3553
2014-6-19 22:5,2014-07-12,5294
2014-6-4 22:5,2014-07-09,3556
2014-6-20 4:6,2014-07-09,3553
2014-6-20 4:6,2014-07-10,3568
2014-6-20 4:6,2014-07-11,3553
2014-6-20 4:6,2014-07-12,5294
2014-6-4 22:5,2014-07-11,3002
2014-6-20 10:5,2014-07-09,3553
2014-6-20 10:5,2014-07-10,4243
2014-6-20 10:5,2014-07-11,3553
2014-6-20 10:5,2014-07-12,5294
2014-6-5 4:6,2014-07-09,3556
2014-6-20 16:5,2014-07-09,3553
2014-6-20 16:5,2014-07-10,4467
2014-6-20 16:5,2014-07-11,3553
2014-6-20 16:5,2014-07-12,5294
2014-6-5 4:6,2014-07-11,3556
2014-6-20 22:5,2014-07-09,3553
2014-6-20 22:5,2014-07-10,4467
2014-6-20 22:5,2014-07-11,3553
2014-6-20 22:5,2014-07-12,5294
2014-6-5 10:5,2014-07-09,3556
2014-6-21 4:6,2014-07-09,3553
2014-6-21 4:6,2014-07-10,4467
2014-6-21 4:6,2014-07-11,3553
2014-6-21 4:6,2014-07-12,5085
2014-6-5 10:5,2014-07-11,3556
2014-6-21 10:5,2014-07-09,3553
2014-6-21 10:5,2014-07-10,4467
2014-6-21 10:5,2014-07-11,3553
2014-6-21 10:5,2014-07-12,5085
