checkTime,arrivalTime,price
2014-5-26 16:5,2014-07-09,7138
2014-5-26 16:5,2014-07-10,6710
2014-6-1 22:5,2014-07-14,21649
2014-5-26 16:5,2014-07-13,21173
2014-5-23 16:5,2014-07-08,7128
2014-6-2 4:4,2014-07-14,21649
2014-5-26 22:5,2014-07-09,7138
2014-5-26 22:5,2014-07-10,6710
2014-6-2 10:6,2014-07-14,21649
2014-5-26 22:5,2014-07-13,21173
2014-5-23 16:5,2014-07-12,8106
2014-6-2 16:5,2014-07-14,21649
2014-5-27 4:4,2014-07-09,7138
2014-5-27 4:4,2014-07-10,6710
2014-6-2 22:5,2014-07-14,21649
2014-5-27 4:4,2014-07-13,21173
2014-5-23 22:5,2014-07-08,7128
2014-6-3 4:4,2014-07-14,21649
2014-5-27 10:6,2014-07-09,7138
2014-5-27 10:6,2014-07-10,6710
2014-6-3 10:6,2014-07-14,21649
2014-5-27 10:6,2014-07-13,21173
2014-5-23 22:5,2014-07-12,8106
2014-6-3 16:5,2014-07-14,21649
2014-5-27 16:5,2014-07-09,7138
2014-5-27 16:5,2014-07-10,6710
2014-6-3 22:5,2014-07-14,21649
2014-5-27 16:5,2014-07-13,21173
2014-5-24 4:4,2014-07-08,7387
2014-6-4 4:4,2014-07-14,21649
2014-5-27 22:5,2014-07-09,7138
2014-5-27 22:5,2014-07-10,6710
2014-6-4 10:6,2014-07-14,21649
2014-5-27 22:5,2014-07-13,21173
2014-5-24 4:4,2014-07-12,8106
2014-6-4 16:5,2014-07-14,21649
2014-5-28 4:4,2014-07-09,5903
2014-5-28 4:4,2014-07-10,5717
2014-6-4 22:5,2014-07-14,21649
2014-5-28 4:4,2014-07-13,21173
2014-5-24 10:6,2014-07-08,7387
2014-6-5 4:4,2014-07-14,21649
2014-5-28 10:6,2014-07-09,5903
2014-5-28 10:6,2014-07-10,5717
2014-6-5 10:6,2014-07-14,21649
2014-5-28 10:6,2014-07-13,21173
2014-5-24 10:6,2014-07-12,7810
2014-6-5 16:5,2014-07-14,21649
2014-5-28 16:5,2014-07-09,5903
2014-5-28 16:5,2014-07-10,5717
2014-6-5 22:5,2014-07-14,21649
2014-5-28 16:5,2014-07-13,21173
2014-5-24 16:5,2014-07-08,7387
2014-6-6 4:4,2014-07-14,21649
2014-5-28 22:5,2014-07-09,5903
2014-5-28 22:5,2014-07-10,5717
2014-6-6 10:6,2014-07-14,21891
2014-5-28 22:5,2014-07-13,21173
2014-5-24 16:5,2014-07-12,7810
2014-6-6 16:5,2014-07-14,21891
2014-5-29 4:4,2014-07-09,5903
2014-5-29 4:4,2014-07-10,5717
2014-6-6 22:5,2014-07-14,22186
2014-5-29 4:4,2014-07-13,21173
2014-5-24 22:5,2014-07-08,7387
2014-6-7 4:4,2014-07-14,21649
2014-5-29 10:6,2014-07-09,5903
2014-5-29 10:6,2014-07-10,5717
2014-6-7 10:6,2014-07-14,21649
2014-5-29 10:6,2014-07-13,21173
2014-5-24 22:5,2014-07-12,7810
2014-6-7 16:5,2014-07-14,21649
2014-5-29 22:5,2014-07-09,5903
2014-5-29 22:5,2014-07-10,5717
2014-6-7 22:5,2014-07-14,21649
2014-5-29 22:5,2014-07-13,21173
2014-5-25 4:4,2014-07-08,7387
2014-6-8 4:4,2014-07-14,21649
2014-5-30 4:4,2014-07-09,5903
